Ano de eleição;Cargo;Cor/raça;Detalhe da situação de candidatura;Faixa etária;Gênero;Grau de instrução;Região;Situação de candidatura;Situação de totalização;Turno;UF;Quantidade de candidatos;Quantidade de candidatos eleitos;Quantidade de candidatos para o 2º turno;Quantidade de candidatos não eleitos;Quantidade de candidatos suplentes;Quantidade de candidatos não informados;Data de carga
2022;Deputado Federal;Branca;Deferido;45 a 49 anos;Feminino;Superior completo;NORTE;Apto;Não eleito;1;AC;2,0;0,0;0,0;2,0;0,0;0,0;2023-12-06 18:31:05
2022;Deputado Federal;Branca;Deferido;45 a 49 anos;Feminino;Superior completo;NORTE;Apto;Não eleito;1;AM;1,0;0,0;0,0;1,0;0,0;0,0;2023-12-06 18:31:05
2022;Deputado Federal;Branca;Deferido;45 a 49 anos;Feminino;Superior completo;NORTE;Apto;Não eleito;1;AP;1,0;0,0;0,0;1,0;0,0;0,0;2023-12-06 18:31:05
2022;Deputado Federal;Branca;Deferido;45 a 49 anos;Feminino;Superior completo;NORTE;Apto;Não eleito;1;PA;2,0;0,0;0,0;2,0;0,0;0,0;2023-12-06 18:31:05
2022;Deputado Federal;Branca;Deferido;45 a 49 anos;Feminino;Superior completo;NORTE;Apto;Não eleito;1;RO;1,0;0,0;0,0;1,0;0,0;0,0;2023-12-06 18:31:05
2022;Deputado Federal;Branca;Deferido;45 a 49 anos;Feminino;Superior completo;NORTE;Apto;Não eleito;1;TO;4,0;0,0;0,0;4,0;0,0;0,0;2023-12-06 18:31:05
2022;Deputado Federal;Branca;Deferido;45 a 49 anos;Feminino;Superior completo;NORTE;Apto;Suplente;1;AM;1,0;0,0;0,0;0,0;1,0;0,0;2023-12-06 18:31:05
2022;Deputado Federal;Branca;Deferido;45 a 49 anos;Feminino;Superior completo;NORTE;Apto;Suplente;1;TO;1,0;0,0;0,0;0,0;1,0;0,0;2023-12-06 18:31:05
2022;Deputado Federal;Branca;Deferido;45 a 49 anos;Feminino;Superior completo;SUDESTE;Apto;Eleito por QP;1;RJ;1,0;1,0;0,0;0,0;0,0;0,0;2023-12-06 18:31:05
2022;Deputado Federal;Branca;Deferido;45 a 49 anos;Feminino;Superior completo;SUDESTE;Apto;Eleito por QP;1;SP;1,0;1,0;0,0;0,0;0,0;0,0;2023-12-06 18:31:05
2022;Deputado Federal;Branca;Deferido;45 a 49 anos;Feminino;Superior completo;SUDESTE;Apto;Eleito por média;1;SP;1,0;1,0;0,0;0,0;0,0;0,0;2023-12-06 18:31:05
2022;Deputado Federal;Branca;Deferido;45 a 49 anos;Feminino;Superior completo;SUDESTE;Apto;Não eleito;1;ES;3,0;0,0;0,0;3,0;0,0;0,0;2023-12-06 18:31:05
2022;Deputado Federal;Branca;Deferido;45 a 49 anos;Feminino;Superior completo;SUDESTE;Apto;Não eleito;1;MG;2,0;0,0;0,0;2,0;0,0;0,0;2023-12-06 18:31:05
2022;Deputado Federal;Branca;Deferido;45 a 49 anos;Feminino;Superior completo;SUDESTE;Apto;Não eleito;1;RJ;7,0;0,0;0,0;7,0;0,0;0,0;2023-12-06 18:31:05
2022;Deputado Federal;Branca;Deferido;45 a 49 anos;Feminino;Superior completo;SUDESTE;Apto;Não eleito;1;SP;11,0;0,0;0,0;11,0;0,0;0,0;2023-12-06 18:31:05
2022;Deputado Federal;Branca;Deferido;45 a 49 anos;Feminino;Superior completo;SUDESTE;Apto;Suplente;1;ES;3,0;0,0;0,0;0,0;3,0;0,0;2023-12-06 18:31:05
2022;Deputado Federal;Branca;Deferido;45 a 49 anos;Feminino;Superior completo;SUDESTE;Apto;Suplente;1;MG;12,0;0,0;0,0;0,0;12,0;0,0;2023-12-06 18:31:05
2022;Deputado Federal;Branca;Deferido;45 a 49 anos;Feminino;Superior completo;SUDESTE;Apto;Suplente;1;RJ;12,0;0,0;0,0;0,0;12,0;0,0;2023-12-06 18:31:05
2022;Deputado Federal;Branca;Deferido;45 a 49 anos;Feminino;Superior completo;SUDESTE;Apto;Suplente;1;SP;19,0;0,0;0,0;0,0;19,0;0,0;2023-12-06 18:31:05
2022;Deputado Federal;Branca;Deferido;45 a 49 anos;Feminino;Superior completo;SUL;Apto;Eleito por QP;1;PR;1,0;1,0;0,0;0,0;0,0;0,0;2023-12-06 18:31:05
2022;Deputado Federal;Branca;Deferido;45 a 49 anos;Feminino;Superior completo;SUL;Apto;Eleito por média;1;SC;1,0;1,0;0,0;0,0;0,0;0,0;2023-12-06 18:31:05
2022;Deputado Federal;Branca;Deferido;45 a 49 anos;Feminino;Superior completo;SUL;Apto;Não eleito;1;PR;6,0;0,0;0,0;6,0;0,0;0,0;2023-12-06 18:31:05
2022;Deputado Federal;Branca;Deferido;45 a 49 anos;Feminino;Superior completo;SUL;Apto;Não eleito;1;RS;2,0;0,0;0,0;2,0;0,0;0,0;2023-12-06 18:31:05
2022;Deputado Federal;Branca;Deferido;45 a 49 anos;Feminino;Superior completo;SUL;Apto;Não eleito;1;SC;4,0;0,0;0,0;4,0;0,0;0,0;2023-12-06 18:31:05
2022;Deputado Federal;Branca;Deferido;45 a 49 anos;Feminino;Superior completo;SUL;Apto;Suplente;1;PR;8,0;0,0;0,0;0,0;8,0;0,0;2023-12-06 18:31:05
2022;Deputado Federal;Branca;Deferido;45 a 49 anos;Feminino;Superior completo;SUL;Apto;Suplente;1;RS;8,0;0,0;0,0;0,0;8,0;0,0;2023-12-06 18:31:05
2022;Deputado Federal;Branca;Deferido;45 a 49 anos;Feminino;Superior completo;SUL;Apto;Suplente;1;SC;4,0;0,0;0,0;0,0;4,0;0,0;2023-12-06 18:31:05
2022;Deputado Federal;Branca;Deferido;45 a 49 anos;Feminino;Superior incompleto;CENTRO-OESTE;Apto;Não eleito;1;MS;1,0;0,0;0,0;1,0;0,0;0,0;2023-12-06 18:31:05
2022;Deputado Federal;Branca;Deferido;45 a 49 anos;Feminino;Superior incompleto;CENTRO-OESTE;Apto;Suplente;1;MS;1,0;0,0;0,0;0,0;1,0;0,0;2023-12-06 18:31:05
2022;Deputado Federal;Branca;Deferido;45 a 49 anos;Feminino;Superior incompleto;NORDESTE;Apto;Suplente;1;AL;1,0;0,0;0,0;0,0;1,0;0,0;2023-12-06 18:31:05
2022;Deputado Federal;Branca;Deferido;45 a 49 anos;Feminino;Superior incompleto;NORDESTE;Apto;Suplente;1;BA;1,0;0,0;0,0;0,0;1,0;0,0;2023-12-06 18:31:05
2022;Deputado Federal;Branca;Deferido;45 a 49 anos;Feminino;Superior incompleto;NORDESTE;Apto;Suplente;1;PE;1,0;0,0;0,0;0,0;1,0;0,0;2023-12-06 18:31:05
2022;Deputado Federal;Branca;Deferido;45 a 49 anos;Feminino;Superior incompleto;NORTE;Apto;Não eleito;1;AP;1,0;0,0;0,0;1,0;0,0;0,0;2023-12-06 18:31:05
2022;Deputado Federal;Branca;Deferido;45 a 49 anos;Feminino;Superior incompleto;SUDESTE;Apto;Não eleito;1;ES;1,0;0,0;0,0;1,0;0,0;0,0;2023-12-06 18:31:05
2022;Deputado Federal;Branca;Deferido;45 a 49 anos;Feminino;Superior incompleto;SUDESTE;Apto;Não eleito;1;RJ;5,0;0,0;0,0;5,0;0,0;0,0;2023-12-06 18:31:05
2022;Deputado Federal;Branca;Deferido;45 a 49 anos;Feminino;Superior incompleto;SUDESTE;Apto;Não eleito;1;SP;3,0;0,0;0,0;3,0;0,0;0,0;2023-12-06 18:31:05
2022;Deputado Federal;Branca;Deferido;45 a 49 anos;Feminino;Superior incompleto;SUDESTE;Apto;Suplente;1;MG;1,0;0,0;0,0;0,0;1,0;0,0;2023-12-06 18:31:05
2022;Deputado Federal;Branca;Deferido;45 a 49 anos;Feminino;Superior incompleto;SUDESTE;Apto;Suplente;1;RJ;2,0;0,0;0,0;0,0;2,0;0,0;2023-12-06 18:31:05
2022;Deputado Federal;Branca;Deferido;45 a 49 anos;Feminino;Superior incompleto;SUL;Apto;Não eleito;1;RS;1,0;0,0;0,0;1,0;0,0;0,0;2023-12-06 18:31:05
2022;Deputado Federal;Branca;Deferido;45 a 49 anos;Feminino;Superior incompleto;SUL;Apto;Suplente;1;PR;4,0;0,0;0,0;0,0;4,0;0,0;2023-12-06 18:31:05
2022;Deputado Federal;Branca;Deferido;45 a 49 anos;Feminino;Superior incompleto;SUL;Apto;Suplente;1;RS;3,0;0,0;0,0;0,0;3,0;0,0;2023-12-06 18:31:05
2022;Deputado Federal;Branca;Deferido;45 a 49 anos;Masculino;Ensino Fundamental completo;CENTRO-OESTE;Apto;Não eleito;1;GO;1,0;0,0;0,0;1,0;0,0;0,0;2023-12-06 18:31:05
2022;Deputado Federal;Branca;Deferido;45 a 49 anos;Masculino;Ensino Fundamental completo;NORDESTE;Apto;Não eleito;1;PE;1,0;0,0;0,0;1,0;0,0;0,0;2023-12-06 18:31:05
2022;Deputado Federal;Branca;Deferido;45 a 49 anos;Masculino;Ensino Fundamental completo;NORTE;Apto;Não eleito;1;AM;1,0;0,0;0,0;1,0;0,0;0,0;2023-12-06 18:31:05
2022;Deputado Federal;Branca;Deferido;45 a 49 anos;Masculino;Ensino Fundamental completo;SUDESTE;Apto;Não eleito;1;ES;1,0;0,0;0,0;1,0;0,0;0,0;2023-12-06 18:31:05
2022;Deputado Federal;Branca;Deferido;45 a 49 anos;Masculino;Ensino Fundamental completo;SUDESTE;Apto;Não eleito;1;MG;1,0;0,0;0,0;1,0;0,0;0,0;2023-12-06 18:31:05
2022;Deputado Federal;Branca;Deferido;45 a 49 anos;Masculino;Ensino Fundamental completo;SUDESTE;Apto;Não eleito;1;SP;1,0;0,0;0,0;1,0;0,0;0,0;2023-12-06 18:31:05
2022;Deputado Federal;Branca;Deferido;45 a 49 anos;Masculino;Ensino Fundamental completo;SUL;Apto;Não eleito;1;PR;1,0;0,0;0,0;1,0;0,0;0,0;2023-12-06 18:31:05
2022;Deputado Federal;Branca;Deferido;45 a 49 anos;Masculino;Ensino Fundamental completo;SUL;Apto;Não eleito;1;RS;2,0;0,0;0,0;2,0;0,0;0,0;2023-12-06 18:31:05
2022;Deputado Federal;Branca;Deferido;45 a 49 anos;Masculino;Ensino Fundamental completo;SUL;Apto;Não eleito;1;SC;1,0;0,0;0,0;1,0;0,0;0,0;2023-12-06 18:31:05
2022;Deputado Federal;Branca;Deferido;45 a 49 anos;Masculino;Ensino Fundamental completo;SUL;Apto;Suplente;1;RS;2,0;0,0;0,0;0,0;2,0;0,0;2023-12-06 18:31:05
2022;Deputado Federal;Branca;Deferido;45 a 49 anos;Masculino;Ensino Fundamental completo;SUL;Apto;Suplente;1;SC;1,0;0,0;0,0;0,0;1,0;0,0;2023-12-06 18:31:05
2022;Deputado Federal;Branca;Deferido;45 a 49 anos;Masculino;Ensino Fundamental incompleto;NORTE;Apto;Não eleito;1;PA;1,0;0,0;0,0;1,0;0,0;0,0;2023-12-06 18:31:05
2022;Deputado Federal;Branca;Deferido;45 a 49 anos;Masculino;Ensino Fundamental incompleto;SUDESTE;Apto;Não eleito;1;RJ;1,0;0,0;0,0;1,0;0,0;0,0;2023-12-06 18:31:05
2022;Deputado Federal;Branca;Deferido;45 a 49 anos;Masculino;Ensino Fundamental incompleto;SUDESTE;Apto;Não eleito;1;SP;1,0;0,0;0,0;1,0;0,0;0,0;2023-12-06 18:31:05
2022;Deputado Federal;Branca;Deferido;45 a 49 anos;Masculino;Ensino Fundamental incompleto;SUDESTE;Apto;Suplente;1;MG;1,0;0,0;0,0;0,0;1,0;0,0;2023-12-06 18:31:05
2022;Deputado Federal;Branca;Deferido;45 a 49 anos;Masculino;Ensino Fundamental incompleto;SUDESTE;Apto;Suplente;1;RJ;3,0;0,0;0,0;0,0;3,0;0,0;2023-12-06 18:31:05
2022;Deputado Federal;Branca;Deferido;45 a 49 anos;Masculino;Ensino Médio completo;CENTRO-OESTE;Apto;Eleito por média;1;GO;1,0;1,0;0,0;0,0;0,0;0,0;2023-12-06 18:31:05
2022;Deputado Federal;Branca;Deferido;45 a 49 anos;Masculino;Ensino Médio completo;CENTRO-OESTE;Apto;Não eleito;1;DF;1,0;0,0;0,0;1,0;0,0;0,0;2023-12-06 18:31:05
2022;Deputado Federal;Branca;Deferido;45 a 49 anos;Masculino;Ensino Médio completo;CENTRO-OESTE;Apto;Não eleito;1;GO;2,0;0,0;0,0;2,0;0,0;0,0;2023-12-06 18:31:05
2022;Deputado Federal;Branca;Deferido;45 a 49 anos;Masculino;Ensino Médio completo;CENTRO-OESTE;Apto;Não eleito;1;MT;2,0;0,0;0,0;2,0;0,0;0,0;2023-12-06 18:31:05
2022;Deputado Federal;Branca;Deferido;45 a 49 anos;Masculino;Ensino Médio completo;NORDESTE;Apto;Eleito por QP;1;BA;1,0;1,0;0,0;0,0;0,0;0,0;2023-12-06 18:31:05
2022;Deputado Federal;Branca;Deferido;45 a 49 anos;Masculino;Ensino Médio completo;NORDESTE;Apto;Não eleito;1;CE;1,0;0,0;0,0;1,0;0,0;0,0;2023-12-06 18:31:05
2022;Deputado Federal;Branca;Deferido;45 a 49 anos;Masculino;Ensino Médio completo;NORDESTE;Apto;Não eleito;1;PB;4,0;0,0;0,0;4,0;0,0;0,0;2023-12-06 18:31:05
2022;Deputado Federal;Branca;Deferido;45 a 49 anos;Masculino;Ensino Médio completo;NORDESTE;Apto;Não eleito;1;RN;2,0;0,0;0,0;2,0;0,0;0,0;2023-12-06 18:31:05
2022;Deputado Federal;Branca;Deferido;45 a 49 anos;Masculino;Ensino Médio completo;NORDESTE;Apto;Não eleito;1;SE;1,0;0,0;0,0;1,0;0,0;0,0;2023-12-06 18:31:05
2022;Deputado Federal;Branca;Deferido;45 a 49 anos;Masculino;Ensino Médio completo;NORDESTE;Apto;Suplente;1;BA;1,0;0,0;0,0;0,0;1,0;0,0;2023-12-06 18:31:05
2022;Deputado Federal;Branca;Deferido;45 a 49 anos;Masculino;Ensino Médio completo;NORDESTE;Apto;Suplente;1;MA;1,0;0,0;0,0;0,0;1,0;0,0;2023-12-06 18:31:05
2022;Deputado Federal;Branca;Deferido;45 a 49 anos;Masculino;Ensino Médio completo;NORDESTE;Apto;Suplente;1;PB;1,0;0,0;0,0;0,0;1,0;0,0;2023-12-06 18:31:05
2022;Deputado Federal;Branca;Deferido;45 a 49 anos;Masculino;Ensino Médio completo;NORDESTE;Apto;Suplente;1;PE;1,0;0,0;0,0;0,0;1,0;0,0;2023-12-06 18:31:05
2022;Deputado Federal;Branca;Deferido;45 a 49 anos;Masculino;Ensino Médio completo;NORTE;Apto;Não eleito;1;AC;1,0;0,0;0,0;1,0;0,0;0,0;2023-12-06 18:31:05
2022;Deputado Federal;Branca;Deferido;45 a 49 anos;Masculino;Ensino Médio completo;NORTE;Apto;Não eleito;1;AM;1,0;0,0;0,0;1,0;0,0;0,0;2023-12-06 18:31:05
2022;Deputado Federal;Branca;Deferido;45 a 49 anos;Masculino;Ensino Médio completo;NORTE;Apto;Não eleito;1;AP;1,0;0,0;0,0;1,0;0,0;0,0;2023-12-06 18:31:05
2022;Deputado Federal;Branca;Deferido;45 a 49 anos;Masculino;Ensino Médio completo;NORTE;Apto;Não eleito;1;PA;4,0;0,0;0,0;4,0;0,0;0,0;2023-12-06 18:31:05
2022;Deputado Federal;Branca;Deferido;45 a 49 anos;Masculino;Ensino Médio completo;NORTE;Apto;Não eleito;1;RO;1,0;0,0;0,0;1,0;0,0;0,0;2023-12-06 18:31:05
2022;Deputado Federal;Branca;Deferido;45 a 49 anos;Masculino;Ensino Médio completo;NORTE;Apto;Não eleito;1;RR;1,0;0,0;0,0;1,0;0,0;0,0;2023-12-06 18:31:05
2022;Deputado Federal;Branca;Deferido;45 a 49 anos;Masculino;Ensino Médio completo;NORTE;Apto;Não eleito;1;TO;1,0;0,0;0,0;1,0;0,0;0,0;2023-12-06 18:31:05
2022;Deputado Federal;Branca;Deferido;45 a 49 anos;Masculino;Ensino Médio completo;SUDESTE;Apto;Eleito por QP;1;RJ;1,0;1,0;0,0;0,0;0,0;0,0;2023-12-06 18:31:05
2022;Deputado Federal;Branca;Deferido;45 a 49 anos;Masculino;Ensino Médio completo;SUDESTE;Apto;Não eleito;1;ES;1,0;0,0;0,0;1,0;0,0;0,0;2023-12-06 18:31:05
2022;Deputado Federal;Branca;Deferido;45 a 49 anos;Masculino;Ensino Médio completo;SUDESTE;Apto;Não eleito;1;MG;2,0;0,0;0,0;2,0;0,0;0,0;2023-12-06 18:31:05
2022;Deputado Federal;Branca;Deferido;45 a 49 anos;Masculino;Ensino Médio completo;SUDESTE;Apto;Não eleito;1;RJ;5,0;0,0;0,0;5,0;0,0;0,0;2023-12-06 18:31:05
2022;Deputado Federal;Branca;Deferido;45 a 49 anos;Masculino;Ensino Médio completo;SUDESTE;Apto;Não eleito;1;SP;4,0;0,0;0,0;4,0;0,0;0,0;2023-12-06 18:31:05
2022;Deputado Federal;Branca;Deferido;45 a 49 anos;Masculino;Ensino Médio completo;SUDESTE;Apto;Suplente;1;MG;7,0;0,0;0,0;0,0;7,0;0,0;2023-12-06 18:31:05
2022;Deputado Federal;Branca;Deferido;45 a 49 anos;Masculino;Ensino Médio completo;SUDESTE;Apto;Suplente;1;RJ;8,0;0,0;0,0;0,0;8,0;0,0;2023-12-06 18:31:05
2022;Deputado Federal;Branca;Deferido;45 a 49 anos;Masculino;Ensino Médio completo;SUDESTE;Apto;Suplente;1;SP;8,0;0,0;0,0;0,0;8,0;0,0;2023-12-06 18:31:05
2022;Deputado Federal;Branca;Deferido;45 a 49 anos;Masculino;Ensino Médio completo;SUL;Apto;Eleito por QP;1;RS;1,0;1,0;0,0;0,0;0,0;0,0;2023-12-06 18:31:05
2022;Deputado Federal;Branca;Deferido;45 a 49 anos;Masculino;Ensino Médio completo;SUL;Apto;Não eleito;1;PR;5,0;0,0;0,0;5,0;0,0;0,0;2023-12-06 18:31:05
2022;Deputado Federal;Branca;Deferido;45 a 49 anos;Masculino;Ensino Médio completo;SUL;Apto;Não eleito;1;RS;5,0;0,0;0,0;5,0;0,0;0,0;2023-12-06 18:31:05
2022;Deputado Federal;Branca;Deferido;45 a 49 anos;Masculino;Ensino Médio completo;SUL;Apto;Suplente;1;PR;5,0;0,0;0,0;0,0;5,0;0,0;2023-12-06 18:31:05
2022;Deputado Federal;Branca;Deferido;45 a 49 anos;Masculino;Ensino Médio completo;SUL;Apto;Suplente;1;RS;4,0;0,0;0,0;0,0;4,0;0,0;2023-12-06 18:31:05
2022;Deputado Federal;Branca;Deferido;45 a 49 anos;Masculino;Ensino Médio incompleto;CENTRO-OESTE;Apto;Não eleito;1;MT;1,0;0,0;0,0;1,0;0,0;0,0;2023-12-06 18:31:05
2022;Deputado Federal;Branca;Deferido;45 a 49 anos;Masculino;Ensino Médio incompleto;CENTRO-OESTE;Apto;Suplente;1;GO;2,0;0,0;0,0;0,0;2,0;0,0;2023-12-06 18:31:05
2022;Deputado Federal;Branca;Deferido;45 a 49 anos;Masculino;Ensino Médio incompleto;CENTRO-OESTE;Apto;Suplente;1;MT;1,0;0,0;0,0;0,0;1,0;0,0;2023-12-06 18:31:05
2022;Deputado Federal;Branca;Deferido;45 a 49 anos;Masculino;Ensino Médio incompleto;NORDESTE;Apto;Não eleito;1;CE;1,0;0,0;0,0;1,0;0,0;0,0;2023-12-06 18:31:05
2022;Deputado Federal;Branca;Deferido;45 a 49 anos;Masculino;Ensino Médio incompleto;NORDESTE;Apto;Não eleito;1;PB;1,0;0,0;0,0;1,0;0,0;0,0;2023-12-06 18:31:05
2022;Deputado Federal;Branca;Deferido;45 a 49 anos;Masculino;Ensino Médio incompleto;NORTE;Apto;Suplente;1;PA;2,0;0,0;0,0;0,0;2,0;0,0;2023-12-06 18:31:05
2022;Deputado Federal;Branca;Deferido;45 a 49 anos;Masculino;Ensino Médio incompleto;SUDESTE;Apto;Não eleito;1;MG;2,0;0,0;0,0;2,0;0,0;0,0;2023-12-06 18:31:05
2022;Deputado Federal;Branca;Deferido;45 a 49 anos;Masculino;Ensino Médio incompleto;SUDESTE;Apto;Não eleito;1;SP;1,0;0,0;0,0;1,0;0,0;0,0;2023-12-06 18:31:05
2022;Deputado Federal;Branca;Deferido;45 a 49 anos;Masculino;Ensino Médio incompleto;SUDESTE;Apto;Suplente;1;SP;1,0;0,0;0,0;0,0;1,0;0,0;2023-12-06 18:31:05
2022;Deputado Federal;Branca;Deferido;45 a 49 anos;Masculino;Ensino Médio incompleto;SUL;Apto;Suplente;1;PR;1,0;0,0;0,0;0,0;1,0;0,0;2023-12-06 18:31:05
2022;Deputado Federal;Branca;Deferido;45 a 49 anos;Masculino;Lê e escreve;NORDESTE;Apto;Não eleito;1;PE;1,0;0,0;0,0;1,0;0,0;0,0;2023-12-06 18:31:05
2022;Deputado Federal;Branca;Deferido;45 a 49 anos;Masculino;Lê e escreve;SUDESTE;Apto;Suplente;1;MG;1,0;0,0;0,0;0,0;1,0;0,0;2023-12-06 18:31:05
2022;Deputado Federal;Branca;Deferido;45 a 49 anos;Masculino;Superior completo;CENTRO-OESTE;Apto;Eleito por QP;1;MS;1,0;1,0;0,0;0,0;0,0;0,0;2023-12-06 18:31:05
2022;Deputado Federal;Branca;Deferido;45 a 49 anos;Masculino;Superior completo;CENTRO-OESTE;Apto;Eleito por QP;1;MT;1,0;1,0;0,0;0,0;0,0;0,0;2023-12-06 18:31:05
2022;Deputado Federal;Branca;Deferido;45 a 49 anos;Masculino;Superior completo;CENTRO-OESTE;Apto;Eleito por média;1;DF;1,0;1,0;0,0;0,0;0,0;0,0;2023-12-06 18:31:05
2022;Deputado Federal;Branca;Deferido;45 a 49 anos;Masculino;Superior completo;CENTRO-OESTE;Apto;Eleito por média;1;MS;1,0;1,0;0,0;0,0;0,0;0,0;2023-12-06 18:31:05
2022;Deputado Federal;Branca;Deferido;45 a 49 anos;Masculino;Superior completo;CENTRO-OESTE;Apto;Não eleito;1;DF;3,0;0,0;0,0;3,0;0,0;0,0;2023-12-06 18:31:05
2022;Deputado Federal;Branca;Deferido;45 a 49 anos;Masculino;Superior completo;CENTRO-OESTE;Apto;Não eleito;1;GO;5,0;0,0;0,0;5,0;0,0;0,0;2023-12-06 18:31:05
2022;Deputado Federal;Branca;Deferido;45 a 49 anos;Masculino;Superior completo;CENTRO-OESTE;Apto;Não eleito;1;MS;4,0;0,0;0,0;4,0;0,0;0,0;2023-12-06 18:31:05
2022;Deputado Federal;Branca;Deferido;45 a 49 anos;Masculino;Superior completo;CENTRO-OESTE;Apto;Não eleito;1;MT;4,0;0,0;0,0;4,0;0,0;0,0;2023-12-06 18:31:05
2022;Deputado Federal;Branca;Deferido;45 a 49 anos;Masculino;Superior completo;CENTRO-OESTE;Apto;Suplente;1;DF;2,0;0,0;0,0;0,0;2,0;0,0;2023-12-06 18:31:05
2022;Deputado Federal;Branca;Deferido;45 a 49 anos;Masculino;Superior completo;CENTRO-OESTE;Apto;Suplente;1;GO;3,0;0,0;0,0;0,0;3,0;0,0;2023-12-06 18:31:05
2022;Deputado Federal;Branca;Deferido;45 a 49 anos;Masculino;Superior completo;CENTRO-OESTE;Apto;Suplente;1;MS;2,0;0,0;0,0;0,0;2,0;0,0;2023-12-06 18:31:05
2022;Deputado Federal;Branca;Deferido;45 a 49 anos;Masculino;Superior completo;CENTRO-OESTE;Apto;Suplente;1;MT;1,0;0,0;0,0;0,0;1,0;0,0;2023-12-06 18:31:05
2022;Deputado Federal;Branca;Deferido;45 a 49 anos;Masculino;Superior completo;NORDESTE;Apto;Eleito por QP;1;BA;1,0;1,0;0,0;0,0;0,0;0,0;2023-12-06 18:31:05
2022;Deputado Federal;Branca;Deferido;45 a 49 anos;Masculino;Superior completo;NORDESTE;Apto;Eleito por QP;1;PB;1,0;1,0;0,0;0,0;0,0;0,0;2023-12-06 18:31:05
2022;Deputado Federal;Branca;Deferido;45 a 49 anos;Masculino;Superior completo;NORDESTE;Apto;Eleito por QP;1;PE;1,0;1,0;0,0;0,0;0,0;0,0;2023-12-06 18:31:05
2022;Deputado Federal;Branca;Deferido;45 a 49 anos;Masculino;Superior completo;NORDESTE;Apto;Eleito por QP;1;PI;1,0;1,0;0,0;0,0;0,0;0,0;2023-12-06 18:31:05
2022;Deputado Federal;Branca;Deferido;45 a 49 anos;Masculino;Superior completo;NORDESTE;Apto;Eleito por média;1;PE;1,0;1,0;0,0;0,0;0,0;0,0;2023-12-06 18:31:05
2022;Deputado Federal;Branca;Deferido;45 a 49 anos;Masculino;Superior completo;NORDESTE;Apto;Não eleito;1;AL;2,0;0,0;0,0;2,0;0,0;0,0;2023-12-06 18:31:05
2022;Deputado Federal;Branca;Deferido;45 a 49 anos;Masculino;Superior completo;NORDESTE;Apto;Não eleito;1;BA;3,0;0,0;0,0;3,0;0,0;0,0;2023-12-06 18:31:05
2022;Deputado Federal;Branca;Deferido;45 a 49 anos;Masculino;Superior completo;NORDESTE;Apto;Não eleito;1;CE;3,0;0,0;0,0;3,0;0,0;0,0;2023-12-06 18:31:05
2022;Deputado Federal;Branca;Deferido;45 a 49 anos;Masculino;Superior completo;NORDESTE;Apto;Não eleito;1;PB;4,0;0,0;0,0;4,0;0,0;0,0;2023-12-06 18:31:05
2022;Deputado Federal;Branca;Deferido;45 a 49 anos;Masculino;Superior completo;NORDESTE;Apto;Não eleito;1;PE;2,0;0,0;0,0;2,0;0,0;0,0;2023-12-06 18:31:05
2022;Deputado Federal;Branca;Deferido;45 a 49 anos;Masculino;Superior completo;NORDESTE;Apto;Não eleito;1;PI;2,0;0,0;0,0;2,0;0,0;0,0;2023-12-06 18:31:05
2022;Deputado Federal;Branca;Deferido;45 a 49 anos;Masculino;Superior completo;NORDESTE;Apto;Não eleito;1;RN;2,0;0,0;0,0;2,0;0,0;0,0;2023-12-06 18:31:05
2022;Deputado Federal;Branca;Deferido;45 a 49 anos;Masculino;Superior completo;NORDESTE;Apto;Suplente;1;BA;5,0;0,0;0,0;0,0;5,0;0,0;2023-12-06 18:31:05
2022;Deputado Federal;Branca;Deferido;45 a 49 anos;Masculino;Superior completo;NORDESTE;Apto;Suplente;1;CE;3,0;0,0;0,0;0,0;3,0;0,0;2023-12-06 18:31:05
2022;Deputado Federal;Branca;Deferido;45 a 49 anos;Masculino;Superior completo;NORDESTE;Apto;Suplente;1;MA;3,0;0,0;0,0;0,0;3,0;0,0;2023-12-06 18:31:05
2022;Deputado Federal;Branca;Deferido;45 a 49 anos;Masculino;Superior completo;NORDESTE;Apto;Suplente;1;PB;4,0;0,0;0,0;0,0;4,0;0,0;2023-12-06 18:31:05
2022;Deputado Federal;Branca;Deferido;45 a 49 anos;Masculino;Superior completo;NORDESTE;Apto;Suplente;1;PE;3,0;0,0;0,0;0,0;3,0;0,0;2023-12-06 18:31:05
2022;Deputado Federal;Branca;Deferido;45 a 49 anos;Masculino;Superior completo;NORDESTE;Apto;Suplente;1;PI;2,0;0,0;0,0;0,0;2,0;0,0;2023-12-06 18:31:05
2022;Deputado Federal;Branca;Deferido;45 a 49 anos;Masculino;Superior completo;NORDESTE;Apto;Suplente;1;RN;1,0;0,0;0,0;0,0;1,0;0,0;2023-12-06 18:31:05
2022;Deputado Federal;Branca;Deferido;45 a 49 anos;Masculino;Superior completo;NORDESTE;Apto;Suplente;1;SE;2,0;0,0;0,0;0,0;2,0;0,0;2023-12-06 18:31:05
2022;Deputado Federal;Branca;Deferido;45 a 49 anos;Masculino;Superior completo;NORTE;Apto;Eleito por QP;1;PA;1,0;1,0;0,0;0,0;0,0;0,0;2023-12-06 18:31:05
2022;Deputado Federal;Branca;Deferido;45 a 49 anos;Masculino;Superior completo;NORTE;Apto;Eleito por média;1;AC;3,0;3,0;0,0;0,0;0,0;0,0;2023-12-06 18:31:05
